"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","CPI","FOOD","IDX2015","A","2017",99.99409,
"CAN","CPI","FOOD","IDX2015","A","2018",100.8027,
"FRA","CPI","FOOD","IDX2015","A","2000",77.58667,
"FRA","CPI","FOOD","IDX2015","A","2001",81.86667,
"FRA","CPI","FOOD","IDX2015","A","2002",84.10083,
"FRA","CPI","FOOD","IDX2015","A","2003",86.0175,
"FRA","CPI","FOOD","IDX2015","A","2004",86.43584,
"FRA","CPI","FOOD","IDX2015","A","2005",86.57166,
"FRA","CPI","FOOD","IDX2015","A","2006",88.02084,
"FRA","CPI","FOOD","IDX2015","A","2007",89.29833,
"FRA","CPI","FOOD","IDX2015","A","2008",93.82083,
"FRA","CPI","FOOD","IDX2015","A","2009",93.89417,
"FRA","CPI","FOOD","IDX2015","A","2010",94.63084,
"FRA","CPI","FOOD","IDX2015","A","2011",96.51083,
"FRA","CPI","FOOD","IDX2015","A","2012",99.29916,
"FRA","CPI","FOOD","IDX2015","A","2013",100.4408,
"FRA","CPI","FOOD","IDX2015","A","2014",99.59834,
"FRA","CPI","FOOD","IDX2015","A","2015",100,
"FRA","CPI","FOOD","IDX2015","A","2016",100.5542,
"FRA","CPI","FOOD","IDX2015","A","2017",101.6475,
"FRA","CPI","FOOD","IDX2015","A","2018",103.6475,
"DEU","CPI","FOOD","IDX2015","A","2000",75.72379,
"DEU","CPI","FOOD","IDX2015","A","2001",79.09655,
"DEU","CPI","FOOD","IDX2015","A","2002",79.76516,
"DEU","CPI","FOOD","IDX2015","A","2003",79.64629,
"DEU","CPI","FOOD","IDX2015","A","2004",79.37885,
"DEU","CPI","FOOD","IDX2015","A","2005",79.42342,
"DEU","CPI","FOOD","IDX2015","A","2006",81.03551,
"DEU","CPI","FOOD","IDX2015","A","2007",84.11112,
"DEU","CPI","FOOD","IDX2015","A","2008",89.22227,
"DEU","CPI","FOOD","IDX2015","A","2009",88.05592,
"DEU","CPI","FOOD","IDX2015","A","2010",89.15541,
"DEU","CPI","FOOD","IDX2015","A","2011",91.61441,
"DEU","CPI","FOOD","IDX2015","A","2012",94.73459,
"DEU","CPI","FOOD","IDX2015","A","2013",98.38966,
"DEU","CPI","FOOD","IDX2015","A","2014",99.40743,
"DEU","CPI","FOOD","IDX2015","A","2015",100,
"DEU","CPI","FOOD","IDX2015","A","2016",100.8083,
"DEU","CPI","FOOD","IDX2015","A","2017",103.5917,
"DEU","CPI","FOOD","IDX2015","A","2018",105.9583,
"ITA","CPI","FOOD","IDX2015","A","2000",71.84158,
"ITA","CPI","FOOD","IDX2015","A","2001",74.79389,
"ITA","CPI","FOOD","IDX2015","A","2002",77.51782,
"ITA","CPI","FOOD","IDX2015","A","2003",79.9688,
"ITA","CPI","FOOD","IDX2015","A","2004",81.7012,
"ITA","CPI","FOOD","IDX2015","A","2005",81.66221,
"ITA","CPI","FOOD","IDX2015","A","2006",83.08266,
"ITA","CPI","FOOD","IDX2015","A","2007",85.46123,
"ITA","CPI","FOOD","IDX2015","A","2008",90.0791,
"ITA","CPI","FOOD","IDX2015","A","2009",91.72794,
"ITA","CPI","FOOD","IDX2015","A","2010",91.87834,
"ITA","CPI","FOOD","IDX2015","A","2011",94.15594,
"ITA","CPI","FOOD","IDX2015","A","2012",96.53799,
"ITA","CPI","FOOD","IDX2015","A","2013",98.82047,
"ITA","CPI","FOOD","IDX2015","A","2014",98.93536,
"ITA","CPI","FOOD","IDX2015","A","2015",100.0153,
"ITA","CPI","FOOD","IDX2015","A","2016",100.2083,
"ITA","CPI","FOOD","IDX2015","A","2017",102.0917,
"ITA","CPI","FOOD","IDX2015","A","2018",103.3417,
"JPN","CPI","FOOD","IDX2015","A","2000",91.55037,
"JPN","CPI","FOOD","IDX2015","A","2001",90.98799,
"JPN","CPI","FOOD","IDX2015","A","2002",89.9747,
"JPN","CPI","FOOD","IDX2015","A","2003",89.83636,
"JPN","CPI","FOOD","IDX2015","A","2004",90.85158,
"JPN","CPI","FOOD","IDX2015","A","2005",89.64872,
"JPN","CPI","FOOD","IDX2015","A","2006",90.19452,
"JPN","CPI","FOOD","IDX2015","A","2007",90.50803,
"JPN","CPI","FOOD","IDX2015","A","2008",93.19658,
"JPN","CPI","FOOD","IDX2015","A","2009",93.26855,
"JPN","CPI","FOOD","IDX2015","A","2010",92.97263,
"JPN","CPI","FOOD","IDX2015","A","2011",92.57563,
"JPN","CPI","FOOD","IDX2015","A","2012",92.76738,
"JPN","CPI","FOOD","IDX2015","A","2013",92.59794,
"JPN","CPI","FOOD","IDX2015","A","2014",96.56228,
"JPN","CPI","FOOD","IDX2015","A","2015",100.0134,
"JPN","CPI","FOOD","IDX2015","A","2016",102.0731,
"JPN","CPI","FOOD","IDX2015","A","2017",102.7911,
"JPN","CPI","FOOD","IDX2015","A","2018",104.4579,
"KOR","CPI","FOOD","IDX2015","A","2000",54.3995,
"KOR","CPI","FOOD","IDX2015","A","2001",57.17325,
"KOR","CPI","FOOD","IDX2015","A","2002",59.9245,
"KOR","CPI","FOOD","IDX2015","A","2003",62.71158,
"KOR","CPI","FOOD","IDX2015","A","2004",67.77417,
"KOR","CPI","FOOD","IDX2015","A","2005",69.87891,
"KOR","CPI","FOOD","IDX2015","A","2006",70.24583,
"KOR","CPI","FOOD","IDX2015","A","2007",72.00475,
"KOR","CPI","FOOD","IDX2015","A","2008",75.56917,
"KOR","CPI","FOOD","IDX2015","A","2009",81.29442,
"KOR","CPI","FOOD","IDX2015","A","2010",86.507,
"KOR","CPI","FOOD","IDX2015","A","2011",93.55025,
"KOR","CPI","FOOD","IDX2015","A","2012",97.2555,
"KOR","CPI","FOOD","IDX2015","A","2013",98.08967,
"KOR","CPI","FOOD","IDX2015","A","2014",98.37659,
"KOR","CPI","FOOD","IDX2015","A","2015",99.99917,
"KOR","CPI","FOOD","IDX2015","A","2016",102.3067,
"KOR","CPI","FOOD","IDX2015","A","2017",105.7833,
"KOR","CPI","FOOD","IDX2015","A","2018",108.7175,
"MEX","CPI","FOOD","IDX2015","A","2000",44.30352,
"MEX","CPI","FOOD","IDX2015","A","2001",46.54675,
"MEX","CPI","FOOD","IDX2015","A","2002",48.29358,
"MEX","CPI","FOOD","IDX2015","A","2003",50.96649,
"MEX","CPI","FOOD","IDX2015","A","2004",54.64464,
"MEX","CPI","FOOD","IDX2015","A","2005",57.57697,
"MEX","CPI","FOOD","IDX2015","A","2006",59.68272,
"MEX","CPI","FOOD","IDX2015","A","2007",63.63425,
"MEX","CPI","FOOD","IDX2015","A","2008",68.82034,
"MEX","CPI","FOOD","IDX2015","A","2009",74.88926,
"MEX","CPI","FOOD","IDX2015","A","2010",77.36537,
"MEX","CPI","FOOD","IDX2015","A","2011",80.73835,
"MEX","CPI","FOOD","IDX2015","A","2012",87.29628,
"MEX","CPI","FOOD","IDX2015","A","2013",91.81144,
"MEX","CPI","FOOD","IDX2015","A","2014",96.16387,
"MEX","CPI","FOOD","IDX2015","A","2015",100,
"MEX","CPI","FOOD","IDX2015","A","2016",104.4697,
"MEX","CPI","FOOD","IDX2015","A","2017",111.747,
"MEX","CPI","FOOD","IDX2015","A","2018",117.1061,
"TUR","CPI","FOOD","IDX2015","A","2000",12.48373,
"TUR","CPI","FOOD","IDX2015","A","2001",18.61101,
"TUR","CPI","FOOD","IDX2015","A","2002",27.83889,
"TUR","CPI","FOOD","IDX2015","A","2003",34.1461,
"TUR","CPI","FOOD","IDX2015","A","2004",36.47285,
"TUR","CPI","FOOD","IDX2015","A","2005",38.27006,
"TUR","CPI","FOOD","IDX2015","A","2006",41.98057,
"TUR","CPI","FOOD","IDX2015","A","2007",47.19321,
"TUR","CPI","FOOD","IDX2015","A","2008",53.22792,
"TUR","CPI","FOOD","IDX2015","A","2009",57.49728,
"TUR","CPI","FOOD","IDX2015","A","2010",63.57951,
"TUR","CPI","FOOD","IDX2015","A","2011",67.54554,
"TUR","CPI","FOOD","IDX2015","A","2012",73.22797,
"TUR","CPI","FOOD","IDX2015","A","2013",79.89182,
"TUR","CPI","FOOD","IDX2015","A","2014",89.97166,
"TUR","CPI","FOOD","IDX2015","A","2015",100,
"TUR","CPI","FOOD","IDX2015","A","2016",105.7877,
"TUR","CPI","FOOD","IDX2015","A","2017",119.2218,
"TUR","CPI","FOOD","IDX2015","A","2018",140.6369,
"GBR","CPI","FOOD","IDX2015","A","2000",65.9,
"GBR","CPI","FOOD","IDX2015","A","2001",68.4,
"GBR","CPI","FOOD","IDX2015","A","2002",68.9,
"GBR","CPI","FOOD","IDX2015","A","2003",69.8,
"GBR","CPI","FOOD","IDX2015","A","2004",70.4,
"GBR","CPI","FOOD","IDX2015","A","2005",71.4,
"GBR","CPI","FOOD","IDX2015","A","2006",73.1,
"GBR","CPI","FOOD","IDX2015","A","2007",76.4,
"GBR","CPI","FOOD","IDX2015","A","2008",83.4,
"GBR","CPI","FOOD","IDX2015","A","2009",88,
"GBR","CPI","FOOD","IDX2015","A","2010",91,
"GBR","CPI","FOOD","IDX2015","A","2011",96,
"GBR","CPI","FOOD","IDX2015","A","2012",99.1,
"GBR","CPI","FOOD","IDX2015","A","2013",102.8,
"GBR","CPI","FOOD","IDX2015","A","2014",102.6,
"GBR","CPI","FOOD","IDX2015","A","2015",100,
"GBR","CPI","FOOD","IDX2015","A","2016",97.6,
"GBR","CPI","FOOD","IDX2015","A","2017",99.8,
"GBR","CPI","FOOD","IDX2015","A","2018",101.9,
"USA","CPI","FOOD","IDX2015","A","2000",69.28847,
"USA","CPI","FOOD","IDX2015","A","2001",71.55154,
"USA","CPI","FOOD","IDX2015","A","2002",72.48015,
"USA","CPI","FOOD","IDX2015","A","2003",74.03816,
"USA","CPI","FOOD","IDX2015","A","2004",76.8412,
"USA","CPI","FOOD","IDX2015","A","2005",78.32355,
"USA","CPI","FOOD","IDX2015","A","2006",79.70271,
"USA","CPI","FOOD","IDX2015","A","2007",83.05743,
"USA","CPI","FOOD","IDX2015","A","2008",88.3733,
"USA","CPI","FOOD","IDX2015","A","2009",88.78533,
"USA","CPI","FOOD","IDX2015","A","2010",89.07919,
"USA","CPI","FOOD","IDX2015","A","2011",93.35701,
"USA","CPI","FOOD","IDX2015","A","2012",95.65708,
"USA","CPI","FOOD","IDX2015","A","2013",96.5219,
"USA","CPI","FOOD","IDX2015","A","2014",98.84576,
"USA","CPI","FOOD","IDX2015","A","2015",100,
"USA","CPI","FOOD","IDX2015","A","2016",98.67465,
"USA","CPI","FOOD","IDX2015","A","2017",98.47515,
"USA","CPI","FOOD","IDX2015","A","2018",98.92377,
"BRA","CPI","FOOD","IDX2015","A","2000",31.62092,
"BRA","CPI","FOOD","IDX2015","A","2001",33.74059,
"BRA","CPI","FOOD","IDX2015","A","2002",36.99881,
"BRA","CPI","FOOD","IDX2015","A","2003",44.53062,
"BRA","CPI","FOOD","IDX2015","A","2004",46.31459,
"BRA","CPI","FOOD","IDX2015","A","2005",47.74037,
"BRA","CPI","FOOD","IDX2015","A","2006",47.74997,
"BRA","CPI","FOOD","IDX2015","A","2007",50.9878,
"BRA","CPI","FOOD","IDX2015","A","2008",57.6418,
"BRA","CPI","FOOD","IDX2015","A","2009",60.97691,
"BRA","CPI","FOOD","IDX2015","A","2010",64.69415,
"BRA","CPI","FOOD","IDX2015","A","2011",70.41793,
"BRA","CPI","FOOD","IDX2015","A","2012",76.14819,
"BRA","CPI","FOOD","IDX2015","A","2013",84.68214,
"BRA","CPI","FOOD","IDX2015","A","2014",91.07679,
"BRA","CPI","FOOD","IDX2015","A","2015",100,
"BRA","CPI","FOOD","IDX2015","A","2016",111.5358,
"BRA","CPI","FOOD","IDX2015","A","2017",111.9708,
"BRA","CPI","FOOD","IDX2015","A","2018",112.9516,
"CHN","CPI","FOOD","IDX2015","A","2000",46.63545,
"CHN","CPI","FOOD","IDX2015","A","2001",46.64059,
"CHN","CPI","FOOD","IDX2015","A","2002",46.34123,
"CHN","CPI","FOOD","IDX2015","A","2003",47.93077,
"CHN","CPI","FOOD","IDX2015","A","2004",52.61007,
"CHN","CPI","FOOD","IDX2015","A","2005",54.10139,
"CHN","CPI","FOOD","IDX2015","A","2006",55.42228,
"CHN","CPI","FOOD","IDX2015","A","2007",62.28579,
"CHN","CPI","FOOD","IDX2015","A","2008",71.27668,
"CHN","CPI","FOOD","IDX2015","A","2009",71.77091,
"CHN","CPI","FOOD","IDX2015","A","2010",77.03594,
"CHN","CPI","FOOD","IDX2015","A","2011",86.19942,
"CHN","CPI","FOOD","IDX2015","A","2012",90.43896,
"CHN","CPI","FOOD","IDX2015","A","2013",94.67986,
"CHN","CPI","FOOD","IDX2015","A","2014",97.60168,
"CHN","CPI","FOOD","IDX2015","A","2015",100,
"CHN","CPI","FOOD","IDX2015","A","2016",103.6774,
"CHN","CPI","FOOD","IDX2015","A","2017",103.4548,
"CHN","CPI","FOOD","IDX2015","A","2018",105.6837,
"IDN","CPI","FOOD","IDX2015","A","2000",27.46668,
"IDN","CPI","FOOD","IDX2015","A","2001",29.78196,
"IDN","CPI","FOOD","IDX2015","A","2002",33.00595,
"IDN","CPI","FOOD","IDX2015","A","2003",33.3639,
"IDN","CPI","FOOD","IDX2015","A","2004",35.3295,
"IDN","CPI","FOOD","IDX2015","A","2005",38.96855,
"IDN","CPI","FOOD","IDX2015","A","2006",44.7557,
"IDN","CPI","FOOD","IDX2015","A","2007",49.65646,
"IDN","CPI","FOOD","IDX2015","A","2008",58.07957,
"IDN","CPI","FOOD","IDX2015","A","2009",62.13491,
"IDN","CPI","FOOD","IDX2015","A","2010",67.98951,
"IDN","CPI","FOOD","IDX2015","A","2011",73.79941,
"IDN","CPI","FOOD","IDX2015","A","2012",78.12042,
"IDN","CPI","FOOD","IDX2015","A","2013",87.35629,
"IDN","CPI","FOOD","IDX2015","A","2014",93.31224,
"IDN","CPI","FOOD","IDX2015","A","2015",100,
"IDN","CPI","FOOD","IDX2015","A","2016",107.2418,
"IDN","CPI","FOOD","IDX2015","A","2017",109.5235,
"IDN","CPI","FOOD","IDX2015","A","2018",114.1658,
"RUS","CPI","FOOD","IDX2015","A","2004",31.86014,
"RUS","CPI","FOOD","IDX2015","A","2005",36.12653,
"RUS","CPI","FOOD","IDX2015","A","2006",39.44809,
"RUS","CPI","FOOD","IDX2015","A","2007",42.91774,
"RUS","CPI","FOOD","IDX2015","A","2008",51.98153,
"RUS","CPI","FOOD","IDX2015","A","2009",58.01918,
"RUS","CPI","FOOD","IDX2015","A","2010",61.84064,
"RUS","CPI","FOOD","IDX2015","A","2011",68.55682,
"RUS","CPI","FOOD","IDX2015","A","2012",70.80975,
"RUS","CPI","FOOD","IDX2015","A","2013",75.16608,
"RUS","CPI","FOOD","IDX2015","A","2014",82.65446,
"RUS","CPI","FOOD","IDX2015","A","2015",100,
"RUS","CPI","FOOD","IDX2015","A","2016",105.7643,
"RUS","CPI","FOOD","IDX2015","A","2017",108.6208,
"RUS","CPI","FOOD","IDX2015","A","2018",110.3766,
"SAU","CPI","FOOD","IDX2015","A","2011",88.68649,
"SAU","CPI","FOOD","IDX2015","A","2012",92.62376,
"SAU","CPI","FOOD","IDX2015","A","2013",98.0232,
"SAU","CPI","FOOD","IDX2015","A","2014",99.36285,
"SAU","CPI","FOOD","IDX2015","A","2015",100,
"SAU","CPI","FOOD","IDX2015","A","2016",98.70119,
"SAU","CPI","FOOD","IDX2015","A","2017",97.88515,
"SAU","CPI","FOOD","IDX2015","A","2018",104.2289,
"ZAF","CPI","FOOD","IDX2015","A","2000",35.37547,
"ZAF","CPI","FOOD","IDX2015","A","2001",37.27722,
"ZAF","CPI","FOOD","IDX2015","A","2002",43.76116,
"ZAF","CPI","FOOD","IDX2015","A","2003",47.33403,
"ZAF","CPI","FOOD","IDX2015","A","2004",48.00829,
"ZAF","CPI","FOOD","IDX2015","A","2005",48.81893,
"ZAF","CPI","FOOD","IDX2015","A","2006",51.72685,
"ZAF","CPI","FOOD","IDX2015","A","2007",56.89745,
"ZAF","CPI","FOOD","IDX2015","A","2008",65.74324,
"ZAF","CPI","FOOD","IDX2015","A","2009",71.88224,
"ZAF","CPI","FOOD","IDX2015","A","2010",72.75097,
"ZAF","CPI","FOOD","IDX2015","A","2011",77.91505,
"ZAF","CPI","FOOD","IDX2015","A","2012",83.50386,
"ZAF","CPI","FOOD","IDX2015","A","2013",88.22394,
"ZAF","CPI","FOOD","IDX2015","A","2014",95.27992,
"ZAF","CPI","FOOD","IDX2015","A","2015",100,
"ZAF","CPI","FOOD","IDX2015","A","2016",111.6602,
"ZAF","CPI","FOOD","IDX2015","A","2017",119.2954,
"ZAF","CPI","FOOD","IDX2015","A","2018",123.0212,
"IND","CPI","FOOD","IDX2015","A","2013",89.15749,
"IND","CPI","FOOD","IDX2015","A","2014",95.27647,
"IND","CPI","FOOD","IDX2015","A","2015",100,
"IND","CPI","FOOD","IDX2015","A","2016",105.2673,
"IND","CPI","FOOD","IDX2015","A","2017",106.6824,
"IND","CPI","FOOD","IDX2015","A","2018",108.0189,
