"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","CPI","ENRG","AGRWTH","A","2002",-2.381454,
"JPN","CPI","ENRG","AGRWTH","A","2003",0.04317789,
"JPN","CPI","ENRG","AGRWTH","A","2004",1.586103,
"JPN","CPI","ENRG","AGRWTH","A","2005",3.611259,
"JPN","CPI","ENRG","AGRWTH","A","2006",5.843157,
"JPN","CPI","ENRG","AGRWTH","A","2007",1.627119,
"JPN","CPI","ENRG","AGRWTH","A","2008",9.034595,
"JPN","CPI","ENRG","AGRWTH","A","2009",-11.06547,
"JPN","CPI","ENRG","AGRWTH","A","2010",2.673219,
"JPN","CPI","ENRG","AGRWTH","A","2011",5.838997,
"JPN","CPI","ENRG","AGRWTH","A","2012",3.73519,
"JPN","CPI","ENRG","AGRWTH","A","2013",5.789015,
"JPN","CPI","ENRG","AGRWTH","A","2014",6.543596,
"JPN","CPI","ENRG","AGRWTH","A","2015",-7.170483,
"JPN","CPI","ENRG","AGRWTH","A","2016",-10.23248,
"JPN","CPI","ENRG","AGRWTH","A","2017",5.318853,
"JPN","CPI","ENRG","AGRWTH","A","2018",6.97162,
"KOR","CPI","ENRG","AGRWTH","A","2000",9.555537,
"KOR","CPI","ENRG","AGRWTH","A","2001",7.0248,
"KOR","CPI","ENRG","AGRWTH","A","2002",-3.19245,
"KOR","CPI","ENRG","AGRWTH","A","2003",3.699534,
"KOR","CPI","ENRG","AGRWTH","A","2004",5.352185,
"KOR","CPI","ENRG","AGRWTH","A","2005",5.6761,
"KOR","CPI","ENRG","AGRWTH","A","2006",7.04182,
"KOR","CPI","ENRG","AGRWTH","A","2007",2.810363,
"KOR","CPI","ENRG","AGRWTH","A","2008",12.94865,
"KOR","CPI","ENRG","AGRWTH","A","2009",-5.235721,
"KOR","CPI","ENRG","AGRWTH","A","2010",6.469569,
"KOR","CPI","ENRG","AGRWTH","A","2011",9.859901,
"KOR","CPI","ENRG","AGRWTH","A","2012",4.317521,
"KOR","CPI","ENRG","AGRWTH","A","2013",0.2888334,
"KOR","CPI","ENRG","AGRWTH","A","2014",-0.4091191,
"KOR","CPI","ENRG","AGRWTH","A","2015",-14.10355,
"KOR","CPI","ENRG","AGRWTH","A","2016",-9.360833,
"KOR","CPI","ENRG","AGRWTH","A","2017",3.430268,
"KOR","CPI","ENRG","AGRWTH","A","2018",2.299597,
"MEX","CPI","ENRG","AGRWTH","A","2000",16.79331,
"MEX","CPI","ENRG","AGRWTH","A","2001",8.558722,
"MEX","CPI","ENRG","AGRWTH","A","2002",7.159244,
"MEX","CPI","ENRG","AGRWTH","A","2003",8.76207,
"MEX","CPI","ENRG","AGRWTH","A","2004",7.526831,
"MEX","CPI","ENRG","AGRWTH","A","2005",6.043523,
"MEX","CPI","ENRG","AGRWTH","A","2006",7.262056,
"MEX","CPI","ENRG","AGRWTH","A","2007",3.852577,
"MEX","CPI","ENRG","AGRWTH","A","2008",6.071911,
"MEX","CPI","ENRG","AGRWTH","A","2009",2.502602,
"MEX","CPI","ENRG","AGRWTH","A","2010",5.409369,
"MEX","CPI","ENRG","AGRWTH","A","2011",5.516433,
"MEX","CPI","ENRG","AGRWTH","A","2012",7.318355,
"MEX","CPI","ENRG","AGRWTH","A","2013",7.525334,
"MEX","CPI","ENRG","AGRWTH","A","2014",8.36129,
"MEX","CPI","ENRG","AGRWTH","A","2015",2.46255,
"MEX","CPI","ENRG","AGRWTH","A","2016",-0.184318,
"MEX","CPI","ENRG","AGRWTH","A","2017",15.75848,
"MEX","CPI","ENRG","AGRWTH","A","2018",13.01203,
"TUR","CPI","ENRG","AGRWTH","A","2000",56.35121,
"TUR","CPI","ENRG","AGRWTH","A","2001",92.19363,
"TUR","CPI","ENRG","AGRWTH","A","2002",45.65527,
"TUR","CPI","ENRG","AGRWTH","A","2003",18.22097,
"TUR","CPI","ENRG","AGRWTH","A","2004",4.700912,
"TUR","CPI","ENRG","AGRWTH","A","2005",14.70722,
"TUR","CPI","ENRG","AGRWTH","A","2006",11.25613,
"TUR","CPI","ENRG","AGRWTH","A","2007",6.274207,
"TUR","CPI","ENRG","AGRWTH","A","2008",22.38745,
"TUR","CPI","ENRG","AGRWTH","A","2009",5.129299,
"TUR","CPI","ENRG","AGRWTH","A","2010",10.53803,
"TUR","CPI","ENRG","AGRWTH","A","2011",9.853599,
"TUR","CPI","ENRG","AGRWTH","A","2012",13.87307,
"TUR","CPI","ENRG","AGRWTH","A","2013",7.485767,
"TUR","CPI","ENRG","AGRWTH","A","2014",2.519825,
"TUR","CPI","ENRG","AGRWTH","A","2015",-1.938833,
"TUR","CPI","ENRG","AGRWTH","A","2016",2.696053,
"TUR","CPI","ENRG","AGRWTH","A","2017",10.46632,
"TUR","CPI","ENRG","AGRWTH","A","2018",19.31126,
"GBR","CPI","ENRG","AGRWTH","A","2000",7.004234,
"GBR","CPI","ENRG","AGRWTH","A","2001",-2.605111,
"GBR","CPI","ENRG","AGRWTH","A","2002",-0.7956662,
"GBR","CPI","ENRG","AGRWTH","A","2003",2.593857,
"GBR","CPI","ENRG","AGRWTH","A","2004",6.287425,
"GBR","CPI","ENRG","AGRWTH","A","2005",11.16049,"B"
"GBR","CPI","ENRG","AGRWTH","A","2006",14.67116,
"GBR","CPI","ENRG","AGRWTH","A","2007",5.588235,
"GBR","CPI","ENRG","AGRWTH","A","2008",17.13092,
"GBR","CPI","ENRG","AGRWTH","A","2009",0.2378121,
"GBR","CPI","ENRG","AGRWTH","A","2010",5.812574,
"GBR","CPI","ENRG","AGRWTH","A","2011",11.88341,
"GBR","CPI","ENRG","AGRWTH","A","2012",5.01002,
"GBR","CPI","ENRG","AGRWTH","A","2013",3.339695,
"GBR","CPI","ENRG","AGRWTH","A","2014",0.0923361,
"GBR","CPI","ENRG","AGRWTH","A","2015",-7.749077,
"GBR","CPI","ENRG","AGRWTH","A","2016",-2.5,
"GBR","CPI","ENRG","AGRWTH","A","2017",6.051282,
"GBR","CPI","ENRG","AGRWTH","A","2018",6.866538,
"USA","CPI","ENRG","AGRWTH","A","2000",16.8751,
"USA","CPI","ENRG","AGRWTH","A","2001",3.758443,
"USA","CPI","ENRG","AGRWTH","A","2002",-5.891073,
"USA","CPI","ENRG","AGRWTH","A","2003",12.17725,
"USA","CPI","ENRG","AGRWTH","A","2004",10.91642,
"USA","CPI","ENRG","AGRWTH","A","2005",16.94831,
"USA","CPI","ENRG","AGRWTH","A","2006",11.18799,
"USA","CPI","ENRG","AGRWTH","A","2007",5.519155,
"USA","CPI","ENRG","AGRWTH","A","2008",13.93344,
"USA","CPI","ENRG","AGRWTH","A","2009",-18.39721,
"USA","CPI","ENRG","AGRWTH","A","2010",9.487447,
"USA","CPI","ENRG","AGRWTH","A","2011",15.35126,
"USA","CPI","ENRG","AGRWTH","A","2012",0.8902224,
"USA","CPI","ENRG","AGRWTH","A","2013",-0.6790125,
"USA","CPI","ENRG","AGRWTH","A","2014",-0.3379915,
"USA","CPI","ENRG","AGRWTH","A","2015",-16.7041,
"USA","CPI","ENRG","AGRWTH","A","2016",-6.584728,
"USA","CPI","ENRG","AGRWTH","A","2017",7.916659,
"USA","CPI","ENRG","AGRWTH","A","2018",7.529873,
"ZAF","CPI","ENRG","AGRWTH","A","2003",0.2106265,
"ZAF","CPI","ENRG","AGRWTH","A","2004",9.107368,
"ZAF","CPI","ENRG","AGRWTH","A","2005",12.00579,
"ZAF","CPI","ENRG","AGRWTH","A","2006",10.62495,
"ZAF","CPI","ENRG","AGRWTH","A","2007",8.866813,
"ZAF","CPI","ENRG","AGRWTH","A","2008",28.74181,
"ZAF","CPI","ENRG","AGRWTH","A","2009",-8.41903,
"ZAF","CPI","ENRG","AGRWTH","A","2010",14.20522,
"ZAF","CPI","ENRG","AGRWTH","A","2011",19.59759,
"ZAF","CPI","ENRG","AGRWTH","A","2012",14.79984,
"ZAF","CPI","ENRG","AGRWTH","A","2013",9.092155,
"ZAF","CPI","ENRG","AGRWTH","A","2014",7.187686,
"ZAF","CPI","ENRG","AGRWTH","A","2015",-3.541987,
"ZAF","CPI","ENRG","AGRWTH","A","2016",4.752197,
"ZAF","CPI","ENRG","AGRWTH","A","2017",6.356456,
"ZAF","CPI","ENRG","AGRWTH","A","2018",10.34624,
"RUS","CPI","ENRG","AGRWTH","A","2012",5.736667,
"RUS","CPI","ENRG","AGRWTH","A","2013",10.22917,
"RUS","CPI","ENRG","AGRWTH","A","2014",8.033334,
"RUS","CPI","ENRG","AGRWTH","A","2015",6.699167,
"RUS","CPI","ENRG","AGRWTH","A","2016",5.963333,
"RUS","CPI","ENRG","AGRWTH","A","2017",5.125,
"RUS","CPI","ENRG","AGRWTH","A","2018",6.585834,
