"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33201.98701,
"JPN","GDP","TOT","USD_CAP","A","2010",34994.372256,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40406.095333,
"JPN","GDP","TOT","USD_CAP","A","2016",41138.003461,
"JPN","GDP","TOT","USD_CAP","A","2017",41985.386939,
"JPN","GDP","TOT","USD_CAP","A","2018",42823.090453,"E"
"KOR","GDP","TOT","USD_CAP","A","2000",18082.997498,
"KOR","GDP","TOT","USD_CAP","A","2001",19168.281479,
"KOR","GDP","TOT","USD_CAP","A","2002",20774.990028,
"KOR","GDP","TOT","USD_CAP","A","2003",21376.913466,
"KOR","GDP","TOT","USD_CAP","A","2004",22936.582181,
"KOR","GDP","TOT","USD_CAP","A","2005",24196.20341,
"KOR","GDP","TOT","USD_CAP","A","2006",25821.12728,
"KOR","GDP","TOT","USD_CAP","A","2007",27822.069661,
"KOR","GDP","TOT","USD_CAP","A","2008",28655.812931,
"KOR","GDP","TOT","USD_CAP","A","2009",28325.114497,
"KOR","GDP","TOT","USD_CAP","A","2010",30365.346992,
"KOR","GDP","TOT","USD_CAP","A","2011",31228.284323,
"KOR","GDP","TOT","USD_CAP","A","2012",32097.070005,
"KOR","GDP","TOT","USD_CAP","A","2013",32615.703397,
"KOR","GDP","TOT","USD_CAP","A","2014",33587.357693,
"KOR","GDP","TOT","USD_CAP","A","2015",35760.697299,
"KOR","GDP","TOT","USD_CAP","A","2016",37142.620555,
"KOR","GDP","TOT","USD_CAP","A","2017",38839.360233,"P"
"KOR","GDP","TOT","USD_CAP","A","2018",40096.441649,"E"
"MEX","GDP","TOT","USD_CAP","A","2000",10870.409616,
"MEX","GDP","TOT","USD_CAP","A","2001",10931.09473,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11302.737554,
"MEX","GDP","TOT","USD_CAP","A","2004",11921.837127,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13720.688354,
"MEX","GDP","TOT","USD_CAP","A","2007",14233.029612,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14532.386479,
"MEX","GDP","TOT","USD_CAP","A","2010",15257.673578,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18167.517949,
"MEX","GDP","TOT","USD_CAP","A","2015",18438.044081,
"MEX","GDP","TOT","USD_CAP","A","2016",18968.923105,"P"
"MEX","GDP","TOT","USD_CAP","A","2017",19654.840409,"P"
"MEX","GDP","TOT","USD_CAP","A","2018",20144.745005,"E"
"TUR","GDP","TOT","USD_CAP","A","2000",9430.358847,
"TUR","GDP","TOT","USD_CAP","A","2001",9077.436082,
"TUR","GDP","TOT","USD_CAP","A","2002",9208.583944,
"TUR","GDP","TOT","USD_CAP","A","2003",9502.426325,
"TUR","GDP","TOT","USD_CAP","A","2004",10765.582509,
"TUR","GDP","TOT","USD_CAP","A","2005",11795.525063,
"TUR","GDP","TOT","USD_CAP","A","2006",13515.67662,
"TUR","GDP","TOT","USD_CAP","A","2007",14727.385811,
"TUR","GDP","TOT","USD_CAP","A","2008",15910.700132,
"TUR","GDP","TOT","USD_CAP","A","2009",15335.574166,
"TUR","GDP","TOT","USD_CAP","A","2010",17231.688307,
"TUR","GDP","TOT","USD_CAP","A","2011",19445.133234,
"TUR","GDP","TOT","USD_CAP","A","2012",20473.438697,
"TUR","GDP","TOT","USD_CAP","A","2013",22204.865347,
"TUR","GDP","TOT","USD_CAP","A","2014",23982.612542,
"TUR","GDP","TOT","USD_CAP","A","2015",25727.604649,
"TUR","GDP","TOT","USD_CAP","A","2016",26329.753362,
"TUR","GDP","TOT","USD_CAP","A","2017",28152.446246,
"TUR","GDP","TOT","USD_CAP","A","2018",28205.248684,"E"
"GBR","GDP","TOT","USD_CAP","A","2000",26258.018295,
"GBR","GDP","TOT","USD_CAP","A","2001",27515.449148,
"GBR","GDP","TOT","USD_CAP","A","2002",28884.137838,
"GBR","GDP","TOT","USD_CAP","A","2003",30131.518238,
"GBR","GDP","TOT","USD_CAP","A","2004",31808.587638,
"GBR","GDP","TOT","USD_CAP","A","2005",32485.915648,
"GBR","GDP","TOT","USD_CAP","A","2006",34565.637798,
"GBR","GDP","TOT","USD_CAP","A","2007",35409.518759,
"GBR","GDP","TOT","USD_CAP","A","2008",36416.475543,
"GBR","GDP","TOT","USD_CAP","A","2009",34777.923494,
"GBR","GDP","TOT","USD_CAP","A","2010",36016.322656,
"GBR","GDP","TOT","USD_CAP","A","2011",36805.144929,
"GBR","GDP","TOT","USD_CAP","A","2012",37908.469748,
"GBR","GDP","TOT","USD_CAP","A","2013",39519.051474,
"GBR","GDP","TOT","USD_CAP","A","2014",40877.728499,
"GBR","GDP","TOT","USD_CAP","A","2015",42055.079927,
"GBR","GDP","TOT","USD_CAP","A","2016",42942.903859,
"GBR","GDP","TOT","USD_CAP","A","2017",44909.092275,
"GBR","GDP","TOT","USD_CAP","A","2018",45504.844246,
"USA","GDP","TOT","USD_CAP","A","2000",36304.602016,
"USA","GDP","TOT","USD_CAP","A","2001",37099.910597,
"USA","GDP","TOT","USD_CAP","A","2002",37979.607925,
"USA","GDP","TOT","USD_CAP","A","2003",39426.087136,
"USA","GDP","TOT","USD_CAP","A","2004",41647.843907,
"USA","GDP","TOT","USD_CAP","A","2005",44043.734142,
"USA","GDP","TOT","USD_CAP","A","2006",46230.846201,
"USA","GDP","TOT","USD_CAP","A","2007",47902.060352,
"USA","GDP","TOT","USD_CAP","A","2008",48311.223702,
"USA","GDP","TOT","USD_CAP","A","2009",47028.160396,
"USA","GDP","TOT","USD_CAP","A","2010",48393.616403,
"USA","GDP","TOT","USD_CAP","A","2011",49800.325539,
"USA","GDP","TOT","USD_CAP","A","2012",51521.458518,
"USA","GDP","TOT","USD_CAP","A","2013",53016.288795,
"USA","GDP","TOT","USD_CAP","A","2014",54935.200484,
"USA","GDP","TOT","USD_CAP","A","2015",56700.880423,
"USA","GDP","TOT","USD_CAP","A","2016",57797.462214,
"USA","GDP","TOT","USD_CAP","A","2017",59774.264302,
"USA","GDP","TOT","USD_CAP","A","2018",62479.726351,"E"
"CHN","GDP","TOT","USD_CAP","A","2000",2922.239364,
"CHN","GDP","TOT","USD_CAP","A","2001",3215.672512,
"CHN","GDP","TOT","USD_CAP","A","2002",3540.243681,
"CHN","GDP","TOT","USD_CAP","A","2003",3949.409942,
"CHN","GDP","TOT","USD_CAP","A","2004",4442.162104,
"CHN","GDP","TOT","USD_CAP","A","2005",5077.604087,
"CHN","GDP","TOT","USD_CAP","A","2006",5868.230134,
"CHN","GDP","TOT","USD_CAP","A","2007",6842.746986,
"CHN","GDP","TOT","USD_CAP","A","2008",7609.268425,
"CHN","GDP","TOT","USD_CAP","A","2009",8340.610606,
"CHN","GDP","TOT","USD_CAP","A","2010",9290.279906,
"CHN","GDP","TOT","USD_CAP","A","2011",10330.747358,
"CHN","GDP","TOT","USD_CAP","A","2012",11285.566263,
"CHN","GDP","TOT","USD_CAP","A","2013",12290.324176,
"CHN","GDP","TOT","USD_CAP","A","2014",13349.524984,
"CHN","GDP","TOT","USD_CAP","A","2015",14350.358392,
"CHN","GDP","TOT","USD_CAP","A","2016",15411.798699,
"CHN","GDP","TOT","USD_CAP","A","2017",16633.148693,
"IND","GDP","TOT","USD_CAP","A","2004",2616.706221,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2906.308327,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3226.43365,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3585.815724,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3745.750638,"E"
"IND","GDP","TOT","USD_CAP","A","2009",4038.251028,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4414.060389,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4739.373347,
"IND","GDP","TOT","USD_CAP","A","2012",5028.214828,
"IND","GDP","TOT","USD_CAP","A","2013",5366.192385,
"IND","GDP","TOT","USD_CAP","A","2014",5793.188071,
"IND","GDP","TOT","USD_CAP","A","2015",6254.551269,
"IND","GDP","TOT","USD_CAP","A","2016",6701.318431,
"IDN","GDP","TOT","USD_CAP","A","2000",5192.625618,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5422.04846,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5666.85626,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",5965.481353,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6341.490873,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",6814.566794,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7299.36015,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7849.776281,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8358.038025,
"IDN","GDP","TOT","USD_CAP","A","2009",8505.48813,
"IDN","GDP","TOT","USD_CAP","A","2010",8401.653869,
"IDN","GDP","TOT","USD_CAP","A","2011",8973.562971,
"IDN","GDP","TOT","USD_CAP","A","2012",9554.336766,
"IDN","GDP","TOT","USD_CAP","A","2013",10108.429919,
"IDN","GDP","TOT","USD_CAP","A","2014",10661.618751,
"IDN","GDP","TOT","USD_CAP","A","2015",11156.9,
"IDN","GDP","TOT","USD_CAP","A","2016",11714.411333,
"IDN","GDP","TOT","USD_CAP","A","2017",12380.691389,
"RUS","GDP","TOT","USD_CAP","A","2000",7343.972601,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7920.668176,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8648.175878,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9968.10134,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",11015.29316,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12733.900723,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16062.030714,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17931.892943,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21718.309609,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20884.988085,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22070.003077,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",24310.03713,
"RUS","GDP","TOT","USD_CAP","A","2012",25784.559677,
"RUS","GDP","TOT","USD_CAP","A","2013",26240.258801,
"RUS","GDP","TOT","USD_CAP","A","2014",25797.499095,
"RUS","GDP","TOT","USD_CAP","A","2015",24101.149882,
"RUS","GDP","TOT","USD_CAP","A","2016",24080.519009,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.632675,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.749293,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.474258,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.426981,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.917364,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.081746,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.287717,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.782307,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.261451,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.272598,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.520098,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.13209,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.215171,
"ZAF","GDP","TOT","USD_CAP","A","2013",12929.428851,
"ZAF","GDP","TOT","USD_CAP","A","2014",13203.670608,
"ZAF","GDP","TOT","USD_CAP","A","2015",13305.656416,
"ZAF","GDP","TOT","USD_CAP","A","2016",13371.648463,
"ZAF","GDP","TOT","USD_CAP","A","2017",13549.829373,
"BRA","GDP","TOT","USD_CAP","A","2000",9091.892265,
"BRA","GDP","TOT","USD_CAP","A","2001",9296.974644,
"BRA","GDP","TOT","USD_CAP","A","2002",9603.149244,
"BRA","GDP","TOT","USD_CAP","A","2003",9785.188819,
"BRA","GDP","TOT","USD_CAP","A","2004",10508.408121,
"BRA","GDP","TOT","USD_CAP","A","2005",11064.592516,
"BRA","GDP","TOT","USD_CAP","A","2006",11724.612121,
"BRA","GDP","TOT","USD_CAP","A","2007",12632.619712,
"BRA","GDP","TOT","USD_CAP","A","2008",13396.398248,
"BRA","GDP","TOT","USD_CAP","A","2009",13343.494423,
"BRA","GDP","TOT","USD_CAP","A","2010",14382.76105,
"BRA","GDP","TOT","USD_CAP","A","2011",15131.733843,
"BRA","GDP","TOT","USD_CAP","A","2012",15572.826188,
"BRA","GDP","TOT","USD_CAP","A","2013",16163.011938,
"BRA","GDP","TOT","USD_CAP","A","2014",16396.241834,
"BRA","GDP","TOT","USD_CAP","A","2015",15847.582563,
"BRA","GDP","TOT","USD_CAP","A","2016",15385.778312,
"BRA","GDP","TOT","USD_CAP","A","2017",15651.388542,"E"
"SAU","GDP","TOT","USD_CAP","A","2000",34139.657854,
"SAU","GDP","TOT","USD_CAP","A","2001",33621.697926,
"SAU","GDP","TOT","USD_CAP","A","2002",32262.660562,
"SAU","GDP","TOT","USD_CAP","A","2003",35550.277205,
"SAU","GDP","TOT","USD_CAP","A","2004",38293.254622,
"SAU","GDP","TOT","USD_CAP","A","2005",40547.145737,
"SAU","GDP","TOT","USD_CAP","A","2006",41782.544317,
"SAU","GDP","TOT","USD_CAP","A","2007",42520.362509,
"SAU","GDP","TOT","USD_CAP","A","2008",44841.924027,
"SAU","GDP","TOT","USD_CAP","A","2009",43055.813973,
"SAU","GDP","TOT","USD_CAP","A","2010",44502.427615,
"SAU","GDP","TOT","USD_CAP","A","2011",48524.639736,
"SAU","GDP","TOT","USD_CAP","A","2012",50573.390658,
"SAU","GDP","TOT","USD_CAP","A","2013",51264.866239,
"SAU","GDP","TOT","USD_CAP","A","2014",52628.245625,
"SAU","GDP","TOT","USD_CAP","A","2015",54013.880037,
"SAU","GDP","TOT","USD_CAP","A","2016",54378.699472,
"ARG","GDP","TOT","USD_CAP","A","2004",12615.022851,
"ARG","GDP","TOT","USD_CAP","A","2005",14028.616138,
"ARG","GDP","TOT","USD_CAP","A","2006",15457.224395,
"ARG","GDP","TOT","USD_CAP","A","2007",17128.763128,
"ARG","GDP","TOT","USD_CAP","A","2008",17995.026725,
"ARG","GDP","TOT","USD_CAP","A","2009",16893.643204,
"ARG","GDP","TOT","USD_CAP","A","2010",18529.262941,
"ARG","GDP","TOT","USD_CAP","A","2011",19817.45048,
"ARG","GDP","TOT","USD_CAP","A","2012",19749.526124,
"ARG","GDP","TOT","USD_CAP","A","2013",20322.486178,
"ARG","GDP","TOT","USD_CAP","A","2014",19946.90021,
"ARG","GDP","TOT","USD_CAP","A","2015",20491.803544,
"ARG","GDP","TOT","USD_CAP","A","2016",20257.764751,
"ARG","GDP","TOT","USD_CAP","A","2017",21064.180459,
